6484,11,375,183
6484,12,387,52
6485,10,324,101
6485,11,374,181
6485,12,389,48
6486,10,326,97
6486,11,372,180
6486,12,390,44
6487,10,329,96
6487,11,368,177
6487,12,392,40
6488,10,334,95
6488,11,365,174
6488,12,393,38
6489,10,339,94
6489,11,363,169
6489,12,395,35
6490,10,342,94
6490,11,362,166
6491,10,345,95
6491,11,361,165
6492,10,346,96
6492,11,360,163
6493,10,347,96
6493,11,360,162
6494,10,348,97
6494,11,360,161
6495,10,347,96
6495,11,361,160
6496,10,347,96
6496,11,360,160
6497,10,347,94
6497,11,360,160
6498,10,347,92
6498,11,359,160
6499,10,348,90
6499,11,359,160
6500,10,349,88
6500,11,358,159
6501,10,350,86
6501,11,357,160
6502,10,351,83
6502,11,356,160
6503,10,352,82
6503,11,355,160
6504,10,353,81
6504,11,354,160
6505,10,353,80
6505,11,353,160
6506,10,354,79
6506,11,352,158
6507,10,354,77
6507,11,352,156
6508,10,355,74
6508,11,353,151
6509,10,358,69
6509,11,354,145
6510,10,362,63
6510,11,356,137
6511,10,370,51
6511,11,358,128
6512,10,377,41
6512,11,361,120
6513,10,382,35
6513,11,362,113
6514,11,361,110
6515,11,359,107
6516,11,357,106
6517,11,354,104
6518,11,351,104
6519,11,349,103
6520,11,347,102
6521,11,346,101
6522,11,345,100
6523,11,346,95
6524,11,348,87
6525,11,351,79
6526,11,354,70
6527,11,357,62
6528,11,358,57
6529,11,359,53
6531,11,360,48
6532,11,360,46
6533,11,361,44
6534,11,363,39
